4iz9lGMjU1lXS51oPmUmTe,Homecoming,"Kanye West,Chris Martin",https://open.spotify.com/track/4iz9lGMjU1lXS51oPmUmTe,spotify:track:4iz9lGMjU1lXS51oPmUmTe
0NrtwAmRAdLxua31SzHvXr,"Everything I Am","Kanye West,DJ Premier",https://open.spotify.com/track/0NrtwAmRAdLxua31SzHvXr,spotify:track:0NrtwAmRAdLxua31SzHvXr
14p60PiibNloesz8pDovLI,"Dëserve it",Yeat,https://open.spotify.com/track/14p60PiibNloesz8pDovLI,spotify:track:14p60PiibNloesz8pDovLI
2oMOqX9k4k16odibNkYyrD,"r - Cali","A$AP Rocky",https://open.spotify.com/track/2oMOqX9k4k16odibNkYyrD,spotify:track:2oMOqX9k4k16odibNkYyrD
4woTEX1wYOTGDqNXuavlRC,Superman,"Eminem,Dina Rae",https://open.spotify.com/track/4woTEX1wYOTGDqNXuavlRC,spotify:track:4woTEX1wYOTGDqNXuavlRC
12CdB878c6n94tTlNfPcCv,"Who Am I (What's My Name)?","Snoop Dogg",https://open.spotify.com/track/12CdB878c6n94tTlNfPcCv,spotify:track:12CdB878c6n94tTlNfPcCv
7KwZNVEaqikRSBSpyhXK2j,"Hypnotize - 2014 Remaster","The Notorious B.I.G.",https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j,spotify:track:7KwZNVEaqikRSBSpyhXK2j
0OSyytXWtlGrjXpeta3Idg,Witness,"Mindless Self Indulgence",https://open.spotify.com/track/0OSyytXWtlGrjXpeta3Idg,spotify:track:0OSyytXWtlGrjXpeta3Idg
2D2w9943rsnJOGCrI4aMQp,"My Choppa Hate Niggas","21 Savage,Metro Boomin",https://open.spotify.com/track/2D2w9943rsnJOGCrI4aMQp,spotify:track:2D2w9943rsnJOGCrI4aMQp
1tN7YmCJmiDCACBuJAScYl,Greatest,Eminem,https://open.spotify.com/track/1tN7YmCJmiDCACBuJAScYl,spotify:track:1tN7YmCJmiDCACBuJAScYl
4vvkdSOfuve7DBxsrVzVDP,"Slip & Slide","Big Baby Tape,kizaru",https://open.spotify.com/track/4vvkdSOfuve7DBxsrVzVDP,spotify:track:4vvkdSOfuve7DBxsrVzVDP
2auYgZ1GcTkWj2bOaE2Wwm,"Junya pt 2","Kanye West",https://open.spotify.com/track/2auYgZ1GcTkWj2bOaE2Wwm,spotify:track:2auYgZ1GcTkWj2bOaE2Wwm
0Y7di9ZCmB6Elad5WISaPc,Dedicate,"Lil Wayne",https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc,spotify:track:0Y7di9ZCmB6Elad5WISaPc
0U4bETGvA2xw24gyTloxIJ,"Demon Time (Lil Yachty feat. Draft Day)","Lil Yachty,Draft Day",https://open.spotify.com/track/0U4bETGvA2xw24gyTloxIJ,spotify:track:0U4bETGvA2xw24gyTloxIJ
2vEZMMVZQ6PtJbobleWFOS,"Say She Luv Me","Chief Keef",https://open.spotify.com/track/2vEZMMVZQ6PtJbobleWFOS,spotify:track:2vEZMMVZQ6PtJbobleWFOS
319yaiawSNVAuRQIiV4QR8,R.I.P.,"LIL MORTY",https://open.spotify.com/track/319yaiawSNVAuRQIiV4QR8,spotify:track:319yaiawSNVAuRQIiV4QR8
7sycKW6BGv7eTXVdtWkqom,"Los Awesome","ScHoolboy Q,Jay Rock",https://open.spotify.com/track/7sycKW6BGv7eTXVdtWkqom,spotify:track:7sycKW6BGv7eTXVdtWkqom
0zO8ctW0UiuOefR87OeJOZ,"Collard Greens","ScHoolboy Q,Kendrick Lamar",https://open.spotify.com/track/0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ
2XHzzp1j4IfTNp1FTn7YFg,"Love Me","Lil Wayne,Drake,Future",https://open.spotify.com/track/2XHzzp1j4IfTNp1FTn7YFg,spotify:track:2XHzzp1j4IfTNp1FTn7YFg
4xKn7ETAkXUQBTuueJM3Ri,"good day","21 Savage",https://open.spotify.com/track/4xKn7ETAkXUQBTuueJM3Ri,spotify:track:4xKn7ETAkXUQBTuueJM3Ri
0Fs9cdPDhptWEDJmiCbkEW,"She Knows (feat. Amber Coffman & Cults)","J. Cole,Cults,Amber Coffman",https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW,spotify:track:0Fs9cdPDhptWEDJmiCbkEW
4Hff1IjRbLGeLgFgxvHflk,DARE,Gorillaz,https://open.spotify.com/track/4Hff1IjRbLGeLgFgxvHflk,spotify:track:4Hff1IjRbLGeLgFgxvHflk
5DddJVNEGBfUxy9Dtr45gI,"Ladies Hit Squad","Skepta,A$AP NAST,D Double E",https://open.spotify.com/track/5DddJVNEGBfUxy9Dtr45gI,spotify:track:5DddJVNEGBfUxy9Dtr45gI
2gbFfZbNkhF0Mym9q2aiEl,"Hard 2 Kill (feat. JEEMBO)","Big Baby Tape,JEEMBO",https://open.spotify.com/track/2gbFfZbNkhF0Mym9q2aiEl,spotify:track:2gbFfZbNkhF0Mym9q2aiEl
3WSBOiXdV09RjUoy5weP1Y,MILF,"Big Baby Tape",https://open.spotify.com/track/3WSBOiXdV09RjUoy5weP1Y,spotify:track:3WSBOiXdV09RjUoy5weP1Y
2FY1IlminwSFudBXSx2fbR,"1000 Shells (feat. Loco OG Rocka)","Big Baby Tape,Loco OG Rocka",https://open.spotify.com/track/2FY1IlminwSFudBXSx2fbR,spotify:track:2FY1IlminwSFudBXSx2fbR
5e275YT1yUUCYJ6wBkY7Cd,"Squeeze It (feat. Lil Wyte & Frayser Boy)","Three 6 Mafia,Lil Wyte,Frayser Boy",https://open.spotify.com/track/5e275YT1yUUCYJ6wBkY7Cd,spotify:track:5e275YT1yUUCYJ6wBkY7Cd
26M5PTa2xl6NSwm7D3CONp,"Hit a Muthafucka","Three 6 Mafia",https://open.spotify.com/track/26M5PTa2xl6NSwm7D3CONp,spotify:track:26M5PTa2xl6NSwm7D3CONp
1h6kgem1ai8vUgO1rZOwfB,"I Don't Like","Chief Keef,Lil Reese",https://open.spotify.com/track/1h6kgem1ai8vUgO1rZOwfB,spotify:track:1h6kgem1ai8vUgO1rZOwfB
5MYFw4T2gy52pOGBN4EYHS,"Stay Fly","Three 6 Mafia",https://open.spotify.com/track/5MYFw4T2gy52pOGBN4EYHS,spotify:track:5MYFw4T2gy52pOGBN4EYHS
3oZUlZMXkj51AyYG8lGaE7,"Shut Me Up","Mindless Self Indulgence",https://open.spotify.com/track/3oZUlZMXkj51AyYG8lGaE7,spotify:track:3oZUlZMXkj51AyYG8lGaE7
3dl8bSF08LQfCf4T6CCksf,"On That Time","Playboi Carti",https://open.spotify.com/track/3dl8bSF08LQfCf4T6CCksf,spotify:track:3dl8bSF08LQfCf4T6CCksf
5Ryu0SlsYjKh78RkJUONFr,"Flex Up (feat. Future & Playboi Carti)","Lil Yachty,Future,Playboi Carti",https://open.spotify.com/track/5Ryu0SlsYjKh78RkJUONFr,spotify:track:5Ryu0SlsYjKh78RkJUONFr
4CzhtKifG867Lu5DNQVBSA,"Vamp Anthem","Playboi Carti",https://open.spotify.com/track/4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA
0Dk9lP1YnOqssHH0oCeq9u,"I <3 My Choppa",Tay-K,https://open.spotify.com/track/0Dk9lP1YnOqssHH0oCeq9u,spotify:track:0Dk9lP1YnOqssHH0oCeq9u
7d19457woBxmPRCq255YqM,"The Race - Remix","Tay-K,21 Savage,Young Nudy",https://open.spotify.com/track/7d19457woBxmPRCq255YqM,spotify:track:7d19457woBxmPRCq255YqM
2oHM9KAdFdFvDCaE4V6RST,"Hate Bein' Sober","Chief Keef,50 Cent,Wiz Khalifa",https://open.spotify.com/track/2oHM9KAdFdFvDCaE4V6RST,spotify:track:2oHM9KAdFdFvDCaE4V6RST
1WRzux3cJRM9xRNN99QKgR,"M.... She Wrote",Tay-K,https://open.spotify.com/track/1WRzux3cJRM9xRNN99QKgR,spotify:track:1WRzux3cJRM9xRNN99QKgR
3wGXyJGsCf1myH5MooQIqE,"The Race",Tay-K,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE,spotify:track:3wGXyJGsCf1myH5MooQIqE
5egD7A5x9AHdVO2fMo3Wbo,"Silly Watch","Lil Uzi Vert",https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo,spotify:track:5egD7A5x9AHdVO2fMo3Wbo
34lfu3S4fIcKZRNXzbdbo7,"Live Another Day",Kordhell,https://open.spotify.com/track/34lfu3S4fIcKZRNXzbdbo7,spotify:track:34lfu3S4fIcKZRNXzbdbo7
6qyS9qBy0mEk3qYaH8mPss,"Murder In My Mind",Kordhell,https://open.spotify.com/track/6qyS9qBy0mEk3qYaH8mPss,spotify:track:6qyS9qBy0mEk3qYaH8mPss
5mnpMkzp3Z2RCCbwIEZCbv,"Phonky Town",PlayaPhonk,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv
5JzYxaq9mgcaO4H7c6QF1q,"HOLY SMOKES!",SXMPRA,https://open.spotify.com/track/5JzYxaq9mgcaO4H7c6QF1q,spotify:track:5JzYxaq9mgcaO4H7c6QF1q
7BMQKWEdSZOZj33Tg2hfGm,"Phonky Trap","Suave Lee",https://open.spotify.com/track/7BMQKWEdSZOZj33Tg2hfGm,spotify:track:7BMQKWEdSZOZj33Tg2hfGm
1SLTj0u1xTjx7naSQDJk1j,"SHADOW - Sped Up","ONIMXRU,SMITHMANE",https://open.spotify.com/track/1SLTj0u1xTjx7naSQDJk1j,spotify:track:1SLTj0u1xTjx7naSQDJk1j
1tkHHqMZaVoNtQvC32Om8X,"PSYCHO CRUISE","ONIMXRU,STRAWANGLE",https://open.spotify.com/track/1tkHHqMZaVoNtQvC32Om8X,spotify:track:1tkHHqMZaVoNtQvC32Om8X
55YAkx2jKPnFRqSUsldyxr,"Mom's Here","TTM,ZALLI",https://open.spotify.com/track/55YAkx2jKPnFRqSUsldyxr,spotify:track:55YAkx2jKPnFRqSUsldyxr
21tkMGNDXILtKpw4FogdTY,"Botada Eternal Phonk","DJ TREVAS",https://open.spotify.com/track/21tkMGNDXILtKpw4FogdTY,spotify:track:21tkMGNDXILtKpw4FogdTY
5l5KiiYcmR8kbHsg18VfqK,"Brazilian Phonk Mano","Slowboy,lucaf.,Crazy Mano",https://open.spotify.com/track/5l5KiiYcmR8kbHsg18VfqK,spotify:track:5l5KiiYcmR8kbHsg18VfqK
7FoanMQjdrrecBH8YiIti2,PHONKGASKAR,"Rushex,Jolixwery",https://open.spotify.com/track/7FoanMQjdrrecBH8YiIti2,spotify:track:7FoanMQjdrrecBH8YiIti2
6YC5ibtCMyXU1RQ1LkQLIn,"MONTAGEM - PR FUNK",S3BZS,https://open.spotify.com/track/6YC5ibtCMyXU1RQ1LkQLIn,spotify:track:6YC5ibtCMyXU1RQ1LkQLIn
11AJ5imzDdNU0gPLsmwZ9e,"Automotivo Sequência Intercelestial Slowed","DJ TWOZ,Mc Gw,Mc Delux",https://open.spotify.com/track/11AJ5imzDdNU0gPLsmwZ9e,spotify:track:11AJ5imzDdNU0gPLsmwZ9e
12FbZlYxIUv2rhB0oCQEhQ,"Sequência da Dz7","TRASHXRL,Mc Menor Do Alvorada",https://open.spotify.com/track/12FbZlYxIUv2rhB0oCQEhQ,spotify:track:12FbZlYxIUv2rhB0oCQEhQ
1cOOhtwpwDFIjsuZkp2KYJ,"THE AUTOTREM 1.0","DJ RICK 013,Mc Gw",https://open.spotify.com/track/1cOOhtwpwDFIjsuZkp2KYJ,spotify:track:1cOOhtwpwDFIjsuZkp2KYJ
0R902FnwJO8kBZYvtpQLrL,"YUM YUM","LXNGVX,Mc Gw",https://open.spotify.com/track/0R902FnwJO8kBZYvtpQLrL,spotify:track:0R902FnwJO8kBZYvtpQLrL
3tz2T3sjDeBffwnCZA3PGT,"Mtg Ensurdecência Estelar 1.0","FR3ST,Mc Gw",https://open.spotify.com/track/3tz2T3sjDeBffwnCZA3PGT,spotify:track:3tz2T3sjDeBffwnCZA3PGT
6A3uNmMItYREVU0mKY84DO,"AREAMATE MIZ",Anar,https://open.spotify.com/track/6A3uNmMItYREVU0mKY84DO,spotify:track:6A3uNmMItYREVU0mKY84DO
5olB6tpqsJ9W8AX6HdWQd5,"Montagem - Conga Conga (Slowed + Reverb)","DJ RAMON SP",https://open.spotify.com/track/5olB6tpqsJ9W8AX6HdWQd5,spotify:track:5olB6tpqsJ9W8AX6HdWQd5
7ePvr7zdTbhwT2p3CaUPgn,"AUTOMOTIVO ANGELICAL","Luiz7z,DJ ZK3",https://open.spotify.com/track/7ePvr7zdTbhwT2p3CaUPgn,spotify:track:7ePvr7zdTbhwT2p3CaUPgn
7bxyNLXYaEYaZTxAuQTHlD,"TUCA DONKA","CURSEDEVIL,DJ FKU,Skorde",https://open.spotify.com/track/7bxyNLXYaEYaZTxAuQTHlD,spotify:track:7bxyNLXYaEYaZTxAuQTHlD
1ADRT6U38A4HugZYd7MOsy,"MTG DESESPERANÇA 1.0 - ULTRA SLOWED + REVERB","Phonk Killer,MC MN",https://open.spotify.com/track/1ADRT6U38A4HugZYd7MOsy,spotify:track:1ADRT6U38A4HugZYd7MOsy
3nTrjR697Wt8FVLEIZqwiO,FREETATO,apillsinjuice,https://open.spotify.com/track/3nTrjR697Wt8FVLEIZqwiO,spotify:track:3nTrjR697Wt8FVLEIZqwiO
0KI9Ng0dAKky4E3aG4RQOL,"Hey Brazil!","SXID,Nulteex",https://open.spotify.com/track/0KI9Ng0dAKky4E3aG4RQOL,spotify:track:0KI9Ng0dAKky4E3aG4RQOL
4VL5XwfATZuAVTW471Wpro,"FUNKED UP - SLOWED","xxanteria,isq",https://open.spotify.com/track/4VL5XwfATZuAVTW471Wpro,spotify:track:4VL5XwfATZuAVTW471Wpro
2rCVGFo2htxWlkDwm3klAB,ultraphunk,"dashie,ISXRO,Crazy Mano,Mc Menor Do Alvorada",https://open.spotify.com/track/2rCVGFo2htxWlkDwm3klAB,spotify:track:2rCVGFo2htxWlkDwm3klAB
5lWwun85GRzHiuRsBQowaQ,"Automotivo Insuficiencia",MRL,https://open.spotify.com/track/5lWwun85GRzHiuRsBQowaQ,spotify:track:5lWwun85GRzHiuRsBQowaQ
27UV5DT8KmtoJZe7gO6rIb,"AUTOMOTIVO INSÔNIA 1.0 - SLOWED + REVERB","Phonk Killer",https://open.spotify.com/track/27UV5DT8KmtoJZe7gO6rIb,spotify:track:27UV5DT8KmtoJZe7gO6rIb
0CGXJUeyomMxr5vdGKFxh8,"AUTOMOTIVO BAYSIDE 2.0",TOKYOPHILE,https://open.spotify.com/track/0CGXJUeyomMxr5vdGKFxh8,spotify:track:0CGXJUeyomMxr5vdGKFxh8
7K8X0uaGG1rZxTQxj7071g,PAPTABEK,"merunes,ATLANTIDA,Player_beats",https://open.spotify.com/track/7K8X0uaGG1rZxTQxj7071g,spotify:track:7K8X0uaGG1rZxTQxj7071g
5Gb9H3tfPiEJ3LNZoCrBGJ,"Ela Joga na Hora - slowed","Mc Pogba,DJ Guih Da ZO",https://open.spotify.com/track/5Gb9H3tfPiEJ3LNZoCrBGJ,spotify:track:5Gb9H3tfPiEJ3LNZoCrBGJ
1yJRYTk7LoFwBCRUczMqWa,"Woops - Slowed & Reverb",Ren0wned,https://open.spotify.com/track/1yJRYTk7LoFwBCRUczMqWa,spotify:track:1yJRYTk7LoFwBCRUczMqWa
0F81LFcQMLeBasHmhsyLSZ,"Baile do Coqueiro 5","DJ Vilão DS,DJ WAAN,DJ WOODY ORIGINAL",https://open.spotify.com/track/0F81LFcQMLeBasHmhsyLSZ,spotify:track:0F81LFcQMLeBasHmhsyLSZ
3cjg55upztjI5bIsBQqSN1,THOMAS,"ZWE1HVNDXR,NONTHENSE",https://open.spotify.com/track/3cjg55upztjI5bIsBQqSN1,spotify:track:3cjg55upztjI5bIsBQqSN1
7IBqHkoP94VrgYKVns4eNz,"FUNK DO BOUNCE (Slowed)",Ariis,https://open.spotify.com/track/7IBqHkoP94VrgYKVns4eNz,spotify:track:7IBqHkoP94VrgYKVns4eNz
2mtB0iVIn7gmy1jvKXUHRN,"Vai Me Bota - Slowed","KREZUS,Mc Lysa",https://open.spotify.com/track/2mtB0iVIn7gmy1jvKXUHRN,spotify:track:2mtB0iVIn7gmy1jvKXUHRN
7oTzlQoQkPssRFt54CqfcF,"vortex - slowed",isq,https://open.spotify.com/track/7oTzlQoQkPssRFt54CqfcF,spotify:track:7oTzlQoQkPssRFt54CqfcF
6b9TxTJ0fpwKXuzGFReeVS,"SIKE - SLOWED","DJ FKU,MC MN",https://open.spotify.com/track/6b9TxTJ0fpwKXuzGFReeVS,spotify:track:6b9TxTJ0fpwKXuzGFReeVS
3bQ6ECgoGPgT6cvjOmMPAG,"AURA - Slowed",Ogryzek,https://open.spotify.com/track/3bQ6ECgoGPgT6cvjOmMPAG,spotify:track:3bQ6ECgoGPgT6cvjOmMPAG
51TI85gZWXavUWZfvZrJ10,"MONTAGEM HOLOPIA ZALUPIA 1.0","DJ MOIGUS",https://open.spotify.com/track/51TI85gZWXavUWZfvZrJ10,spotify:track:51TI85gZWXavUWZfvZrJ10
5gJu90j88jM9QhY10el7Bm,"Как на войне","Agatha Christie",https://open.spotify.com/track/5gJu90j88jM9QhY10el7Bm,spotify:track:5gJu90j88jM9QhY10el7Bm
2cMPBRVDmZL48phGwYWXPE,Лирика,"Sektor Gaza",https://open.spotify.com/track/2cMPBRVDmZL48phGwYWXPE,spotify:track:2cMPBRVDmZL48phGwYWXPE
6aUn5bk8nFvwAz5dVwtpjN,"Владивосток 2000","Mumiy Troll",https://open.spotify.com/track/6aUn5bk8nFvwAz5dVwtpjN,spotify:track:6aUn5bk8nFvwAz5dVwtpjN
7nzMU6ive8Zpv6Puqid46W,"Пачка сигарет",Kino,https://open.spotify.com/track/7nzMU6ive8Zpv6Puqid46W,spotify:track:7nzMU6ive8Zpv6Puqid46W
6reaLgs518FETiHfK4KCq2,Утекай,"Mumiy Troll",https://open.spotify.com/track/6reaLgs518FETiHfK4KCq2,spotify:track:6reaLgs518FETiHfK4KCq2
